Customer_ID,loan_id,label,snapshot_date
CUS_0x5f3b,CUS_0x5f3b_2024_02_01,0,2024-08-01
CUS_0x5f7e,CUS_0x5f7e_2024_02_01,0,2024-08-01
CUS_0x5fd8,CUS_0x5fd8_2024_02_01,0,2024-08-01
CUS_0x5fe3,CUS_0x5fe3_2024_02_01,0,2024-08-01
CUS_0x6000,CUS_0x6000_2024_02_01,0,2024-08-01
CUS_0x60d5,CUS_0x60d5_2024_02_01,0,2024-08-01
CUS_0x61ab,CUS_0x61ab_2024_02_01,0,2024-08-01
CUS_0x61d3,CUS_0x61d3_2024_02_01,1,2024-08-01
CUS_0x61e1,CUS_0x61e1_2024_02_01,0,2024-08-01
CUS_0x62ad,CUS_0x62ad_2024_02_01,1,2024-08-01
CUS_0x62c6,CUS_0x62c6_2024_02_01,0,2024-08-01
CUS_0x63b0,CUS_0x63b0_2024_02_01,0,2024-08-01
CUS_0x6487,CUS_0x6487_2024_02_01,1,2024-08-01
CUS_0x65b9,CUS_0x65b9_2024_02_01,0,2024-08-01
CUS_0x6617,CUS_0x6617_2024_02_01,1,2024-08-01
CUS_0x6630,CUS_0x6630_2024_02_01,0,2024-08-01
CUS_0x66dd,CUS_0x66dd_2024_02_01,1,2024-08-01
CUS_0x67de,CUS_0x67de_2024_02_01,1,2024-08-01
CUS_0x6829,CUS_0x6829_2024_02_01,0,2024-08-01
CUS_0x684c,CUS_0x684c_2024_02_01,1,2024-08-01
CUS_0x688e,CUS_0x688e_2024_02_01,0,2024-08-01
CUS_0x68c8,CUS_0x68c8_2024_02_01,0,2024-08-01
CUS_0x6919,CUS_0x6919_2024_02_01,0,2024-08-01
CUS_0x6939,CUS_0x6939_2024_02_01,0,2024-08-01
CUS_0x6969,CUS_0x6969_2024_02_01,0,2024-08-01
CUS_0x6a55,CUS_0x6a55_2024_02_01,0,2024-08-01
CUS_0x6a6,CUS_0x6a6_2024_02_01,0,2024-08-01
CUS_0x6ad0,CUS_0x6ad0_2024_02_01,1,2024-08-01
CUS_0x6aec,CUS_0x6aec_2024_02_01,1,2024-08-01
CUS_0x6b4d,CUS_0x6b4d_2024_02_01,1,2024-08-01
CUS_0x6b9f,CUS_0x6b9f_2024_02_01,1,2024-08-01
CUS_0x6c65,CUS_0x6c65_2024_02_01,1,2024-08-01
CUS_0x6ca8,CUS_0x6ca8_2024_02_01,0,2024-08-01
CUS_0x6cd2,CUS_0x6cd2_2024_02_01,0,2024-08-01
CUS_0x6cda,CUS_0x6cda_2024_02_01,1,2024-08-01
CUS_0x6d70,CUS_0x6d70_2024_02_01,1,2024-08-01
CUS_0x6db3,CUS_0x6db3_2024_02_01,0,2024-08-01
CUS_0x6e61,CUS_0x6e61_2024_02_01,1,2024-08-01
CUS_0x6ecf,CUS_0x6ecf_2024_02_01,0,2024-08-01
CUS_0x6ed0,CUS_0x6ed0_2024_02_01,0,2024-08-01
CUS_0x6edb,CUS_0x6edb_2024_02_01,0,2024-08-01
CUS_0x6f38,CUS_0x6f38_2024_02_01,1,2024-08-01
CUS_0x6fa4,CUS_0x6fa4_2024_02_01,1,2024-08-01
CUS_0x6fec,CUS_0x6fec_2024_02_01,0,2024-08-01
CUS_0x6fef,CUS_0x6fef_2024_02_01,0,2024-08-01
CUS_0x7040,CUS_0x7040_2024_02_01,0,2024-08-01
CUS_0x7072,CUS_0x7072_2024_02_01,0,2024-08-01
CUS_0x70a3,CUS_0x70a3_2024_02_01,1,2024-08-01
CUS_0x715e,CUS_0x715e_2024_02_01,1,2024-08-01
CUS_0x71e8,CUS_0x71e8_2024_02_01,1,2024-08-01
CUS_0x7202,CUS_0x7202_2024_02_01,1,2024-08-01
CUS_0x7227,CUS_0x7227_2024_02_01,0,2024-08-01
CUS_0x7231,CUS_0x7231_2024_02_01,1,2024-08-01
CUS_0x7380,CUS_0x7380_2024_02_01,0,2024-08-01
CUS_0x73b1,CUS_0x73b1_2024_02_01,0,2024-08-01
CUS_0x73f1,CUS_0x73f1_2024_02_01,0,2024-08-01
CUS_0x746,CUS_0x746_2024_02_01,0,2024-08-01
CUS_0x753c,CUS_0x753c_2024_02_01,0,2024-08-01
CUS_0x756e,CUS_0x756e_2024_02_01,0,2024-08-01
CUS_0x7620,CUS_0x7620_2024_02_01,1,2024-08-01
CUS_0x7701,CUS_0x7701_2024_02_01,0,2024-08-01
CUS_0x77b5,CUS_0x77b5_2024_02_01,0,2024-08-01
CUS_0x77bf,CUS_0x77bf_2024_02_01,0,2024-08-01
CUS_0x780c,CUS_0x780c_2024_02_01,0,2024-08-01
CUS_0x7833,CUS_0x7833_2024_02_01,0,2024-08-01
CUS_0x784,CUS_0x784_2024_02_01,0,2024-08-01
CUS_0x78d3,CUS_0x78d3_2024_02_01,0,2024-08-01
CUS_0x795,CUS_0x795_2024_02_01,1,2024-08-01
CUS_0x795b,CUS_0x795b_2024_02_01,0,2024-08-01
CUS_0x79a8,CUS_0x79a8_2024_02_01,1,2024-08-01
CUS_0x79cb,CUS_0x79cb_2024_02_01,1,2024-08-01
CUS_0x7a0f,CUS_0x7a0f_2024_02_01,1,2024-08-01
CUS_0x7ae7,CUS_0x7ae7_2024_02_01,0,2024-08-01
CUS_0x7ae9,CUS_0x7ae9_2024_02_01,0,2024-08-01
CUS_0x7b1c,CUS_0x7b1c_2024_02_01,0,2024-08-01
CUS_0x7b3a,CUS_0x7b3a_2024_02_01,1,2024-08-01
CUS_0x7b65,CUS_0x7b65_2024_02_01,0,2024-08-01
CUS_0x7d4d,CUS_0x7d4d_2024_02_01,0,2024-08-01
CUS_0x7d93,CUS_0x7d93_2024_02_01,0,2024-08-01
CUS_0x7dd8,CUS_0x7dd8_2024_02_01,1,2024-08-01
CUS_0x7e6d,CUS_0x7e6d_2024_02_01,0,2024-08-01
CUS_0x7ea0,CUS_0x7ea0_2024_02_01,1,2024-08-01
CUS_0x7ed9,CUS_0x7ed9_2024_02_01,0,2024-08-01
CUS_0x7eda,CUS_0x7eda_2024_02_01,0,2024-08-01
CUS_0x7f5d,CUS_0x7f5d_2024_02_01,1,2024-08-01
CUS_0x7f70,CUS_0x7f70_2024_02_01,0,2024-08-01
CUS_0x7ff3,CUS_0x7ff3_2024_02_01,0,2024-08-01
CUS_0x804b,CUS_0x804b_2024_02_01,0,2024-08-01
CUS_0x8095,CUS_0x8095_2024_02_01,0,2024-08-01
CUS_0x8149,CUS_0x8149_2024_02_01,1,2024-08-01
CUS_0x8175,CUS_0x8175_2024_02_01,0,2024-08-01
CUS_0x817c,CUS_0x817c_2024_02_01,1,2024-08-01
CUS_0x81ae,CUS_0x81ae_2024_02_01,0,2024-08-01
CUS_0x81e2,CUS_0x81e2_2024_02_01,0,2024-08-01
CUS_0x81ff,CUS_0x81ff_2024_02_01,0,2024-08-01
CUS_0x82a5,CUS_0x82a5_2024_02_01,0,2024-08-01
CUS_0x8359,CUS_0x8359_2024_02_01,0,2024-08-01
CUS_0x83dc,CUS_0x83dc_2024_02_01,0,2024-08-01
CUS_0x8466,CUS_0x8466_2024_02_01,0,2024-08-01
CUS_0x847b,CUS_0x847b_2024_02_01,1,2024-08-01
CUS_0x84c9,CUS_0x84c9_2024_02_01,0,2024-08-01
CUS_0x84df,CUS_0x84df_2024_02_01,0,2024-08-01
CUS_0x857a,CUS_0x857a_2024_02_01,0,2024-08-01
CUS_0x858b,CUS_0x858b_2024_02_01,0,2024-08-01
CUS_0x85c0,CUS_0x85c0_2024_02_01,0,2024-08-01
CUS_0x85d5,CUS_0x85d5_2024_02_01,0,2024-08-01
CUS_0x8653,CUS_0x8653_2024_02_01,0,2024-08-01
CUS_0x8661,CUS_0x8661_2024_02_01,0,2024-08-01
CUS_0x86b5,CUS_0x86b5_2024_02_01,1,2024-08-01
CUS_0x86ea,CUS_0x86ea_2024_02_01,0,2024-08-01
CUS_0x8711,CUS_0x8711_2024_02_01,0,2024-08-01
CUS_0x8725,CUS_0x8725_2024_02_01,0,2024-08-01
CUS_0x872b,CUS_0x872b_2024_02_01,1,2024-08-01
CUS_0x872d,CUS_0x872d_2024_02_01,1,2024-08-01
CUS_0x8853,CUS_0x8853_2024_02_01,0,2024-08-01
CUS_0x887c,CUS_0x887c_2024_02_01,1,2024-08-01
CUS_0x88a6,CUS_0x88a6_2024_02_01,1,2024-08-01
CUS_0x8980,CUS_0x8980_2024_02_01,1,2024-08-01
CUS_0x8a47,CUS_0x8a47_2024_02_01,0,2024-08-01
CUS_0x8a5c,CUS_0x8a5c_2024_02_01,1,2024-08-01
CUS_0x8a84,CUS_0x8a84_2024_02_01,0,2024-08-01
CUS_0x8ac5,CUS_0x8ac5_2024_02_01,0,2024-08-01
CUS_0x8b8,CUS_0x8b8_2024_02_01,0,2024-08-01
CUS_0x8c03,CUS_0x8c03_2024_02_01,0,2024-08-01
CUS_0x8c2d,CUS_0x8c2d_2024_02_01,0,2024-08-01
CUS_0x8c76,CUS_0x8c76_2024_02_01,0,2024-08-01
CUS_0x8cd4,CUS_0x8cd4_2024_02_01,0,2024-08-01
CUS_0x8da1,CUS_0x8da1_2024_02_01,0,2024-08-01
CUS_0x8e3,CUS_0x8e3_2024_02_01,0,2024-08-01
CUS_0x5054,CUS_0x5054_2024_04_01,0,2024-10-01
CUS_0x506d,CUS_0x506d_2024_04_01,0,2024-10-01
CUS_0x509e,CUS_0x509e_2024_04_01,1,2024-10-01
CUS_0x50ef,CUS_0x50ef_2024_04_01,0,2024-10-01
CUS_0x514e,CUS_0x514e_2024_04_01,0,2024-10-01
CUS_0x516c,CUS_0x516c_2024_04_01,0,2024-10-01
CUS_0x5171,CUS_0x5171_2024_04_01,0,2024-10-01
CUS_0x51d8,CUS_0x51d8_2024_04_01,0,2024-10-01
CUS_0x5269,CUS_0x5269_2024_04_01,1,2024-10-01
CUS_0x52e7,CUS_0x52e7_2024_04_01,1,2024-10-01
CUS_0x5309,CUS_0x5309_2024_04_01,0,2024-10-01
CUS_0x530c,CUS_0x530c_2024_04_01,0,2024-10-01
CUS_0x53bc,CUS_0x53bc_2024_04_01,0,2024-10-01
CUS_0x5407,CUS_0x5407_2024_04_01,1,2024-10-01
CUS_0x542c,CUS_0x542c_2024_04_01,0,2024-10-01
CUS_0x5465,CUS_0x5465_2024_04_01,0,2024-10-01
CUS_0x5479,CUS_0x5479_2024_04_01,0,2024-10-01
CUS_0x554b,CUS_0x554b_2024_04_01,0,2024-10-01
CUS_0x5554,CUS_0x5554_2024_04_01,1,2024-10-01
CUS_0x55c7,CUS_0x55c7_2024_04_01,0,2024-10-01
CUS_0x563b,CUS_0x563b_2024_04_01,0,2024-10-01
CUS_0x56bb,CUS_0x56bb_2024_04_01,1,2024-10-01
CUS_0x56ef,CUS_0x56ef_2024_04_01,1,2024-10-01
CUS_0x56f,CUS_0x56f_2024_04_01,0,2024-10-01
CUS_0x575a,CUS_0x575a_2024_04_01,0,2024-10-01
CUS_0x57dc,CUS_0x57dc_2024_04_01,0,2024-10-01
CUS_0x57e,CUS_0x57e_2024_04_01,0,2024-10-01
CUS_0x5859,CUS_0x5859_2024_04_01,0,2024-10-01
CUS_0x58b5,CUS_0x58b5_2024_04_01,0,2024-10-01
CUS_0x5978,CUS_0x5978_2024_04_01,1,2024-10-01
CUS_0x598d,CUS_0x598d_2024_04_01,0,2024-10-01
CUS_0x599f,CUS_0x599f_2024_04_01,0,2024-10-01
CUS_0x59dc,CUS_0x59dc_2024_04_01,0,2024-10-01
CUS_0x5a92,CUS_0x5a92_2024_04_01,0,2024-10-01
CUS_0x5b90,CUS_0x5b90_2024_04_01,0,2024-10-01
CUS_0x5be7,CUS_0x5be7_2024_04_01,0,2024-10-01
CUS_0x5bfe,CUS_0x5bfe_2024_04_01,0,2024-10-01
CUS_0x5c0f,CUS_0x5c0f_2024_04_01,1,2024-10-01
CUS_0x5c89,CUS_0x5c89_2024_04_01,1,2024-10-01
CUS_0x5c90,CUS_0x5c90_2024_04_01,0,2024-10-01
CUS_0x5cde,CUS_0x5cde_2024_04_01,0,2024-10-01
CUS_0x5d09,CUS_0x5d09_2024_04_01,0,2024-10-01
CUS_0x5d36,CUS_0x5d36_2024_04_01,0,2024-10-01
CUS_0x5d43,CUS_0x5d43_2024_04_01,0,2024-10-01
CUS_0x5db1,CUS_0x5db1_2024_04_01,0,2024-10-01
CUS_0x5e00,CUS_0x5e00_2024_04_01,1,2024-10-01
CUS_0x5e40,CUS_0x5e40_2024_04_01,1,2024-10-01
CUS_0x5e7f,CUS_0x5e7f_2024_04_01,1,2024-10-01
CUS_0x5eae,CUS_0x5eae_2024_04_01,0,2024-10-01
CUS_0x5ed4,CUS_0x5ed4_2024_04_01,0,2024-10-01
CUS_0x5f15,CUS_0x5f15_2024_04_01,0,2024-10-01
CUS_0x5ffc,CUS_0x5ffc_2024_04_01,0,2024-10-01
CUS_0x604a,CUS_0x604a_2024_04_01,0,2024-10-01
CUS_0x6083,CUS_0x6083_2024_04_01,0,2024-10-01
CUS_0x60d,CUS_0x60d_2024_04_01,0,2024-10-01
CUS_0x60e3,CUS_0x60e3_2024_04_01,0,2024-10-01
CUS_0x612d,CUS_0x612d_2024_04_01,0,2024-10-01
CUS_0x6138,CUS_0x6138_2024_04_01,0,2024-10-01
CUS_0x62b5,CUS_0x62b5_2024_04_01,0,2024-10-01
CUS_0x62f4,CUS_0x62f4_2024_04_01,0,2024-10-01
CUS_0x633b,CUS_0x633b_2024_04_01,0,2024-10-01
CUS_0x636b,CUS_0x636b_2024_04_01,0,2024-10-01
CUS_0x6387,CUS_0x6387_2024_04_01,0,2024-10-01
CUS_0x63fe,CUS_0x63fe_2024_04_01,1,2024-10-01
CUS_0x646e,CUS_0x646e_2024_04_01,0,2024-10-01
CUS_0x64a5,CUS_0x64a5_2024_04_01,0,2024-10-01
CUS_0x64e7,CUS_0x64e7_2024_04_01,0,2024-10-01
CUS_0x6525,CUS_0x6525_2024_04_01,1,2024-10-01
CUS_0x6573,CUS_0x6573_2024_04_01,0,2024-10-01
CUS_0x659f,CUS_0x659f_2024_04_01,1,2024-10-01
CUS_0x65ab,CUS_0x65ab_2024_04_01,1,2024-10-01
CUS_0x665c,CUS_0x665c_2024_04_01,1,2024-10-01
CUS_0x667a,CUS_0x667a_2024_04_01,1,2024-10-01
CUS_0x66ce,CUS_0x66ce_2024_04_01,0,2024-10-01
CUS_0x6794,CUS_0x6794_2024_04_01,0,2024-10-01
CUS_0x682c,CUS_0x682c_2024_04_01,1,2024-10-01
CUS_0x6853,CUS_0x6853_2024_04_01,1,2024-10-01
CUS_0x6896,CUS_0x6896_2024_04_01,1,2024-10-01
CUS_0x68ea,CUS_0x68ea_2024_04_01,0,2024-10-01
CUS_0x691a,CUS_0x691a_2024_04_01,0,2024-10-01
CUS_0x696,CUS_0x696_2024_04_01,0,2024-10-01
CUS_0x69c7,CUS_0x69c7_2024_04_01,1,2024-10-01
CUS_0x6a8b,CUS_0x6a8b_2024_04_01,0,2024-10-01
CUS_0x6abc,CUS_0x6abc_2024_04_01,0,2024-10-01
CUS_0x6b89,CUS_0x6b89_2024_04_01,0,2024-10-01
CUS_0x6c2a,CUS_0x6c2a_2024_04_01,0,2024-10-01
CUS_0x6cb3,CUS_0x6cb3_2024_04_01,0,2024-10-01
CUS_0x6df5,CUS_0x6df5_2024_04_01,1,2024-10-01
CUS_0x6e64,CUS_0x6e64_2024_04_01,0,2024-10-01
CUS_0x6ea4,CUS_0x6ea4_2024_04_01,0,2024-10-01
CUS_0x6ee0,CUS_0x6ee0_2024_04_01,1,2024-10-01
CUS_0x6f22,CUS_0x6f22_2024_04_01,0,2024-10-01
CUS_0x6f72,CUS_0x6f72_2024_04_01,1,2024-10-01
CUS_0x700f,CUS_0x700f_2024_04_01,0,2024-10-01
CUS_0x7016,CUS_0x7016_2024_04_01,1,2024-10-01
CUS_0x707c,CUS_0x707c_2024_04_01,0,2024-10-01
CUS_0x7091,CUS_0x7091_2024_04_01,1,2024-10-01
CUS_0x7174,CUS_0x7174_2024_04_01,0,2024-10-01
CUS_0x727e,CUS_0x727e_2024_04_01,0,2024-10-01
CUS_0x7284,CUS_0x7284_2024_04_01,1,2024-10-01
CUS_0x731c,CUS_0x731c_2024_04_01,0,2024-10-01
CUS_0x737a,CUS_0x737a_2024_04_01,0,2024-10-01
CUS_0x73aa,CUS_0x73aa_2024_04_01,0,2024-10-01
CUS_0x73de,CUS_0x73de_2024_04_01,0,2024-10-01
CUS_0x744b,CUS_0x744b_2024_04_01,1,2024-10-01
CUS_0x748,CUS_0x748_2024_04_01,0,2024-10-01
CUS_0x74e5,CUS_0x74e5_2024_04_01,0,2024-10-01
CUS_0x7527,CUS_0x7527_2024_04_01,1,2024-10-01
CUS_0x7562,CUS_0x7562_2024_04_01,1,2024-10-01
CUS_0x7570,CUS_0x7570_2024_04_01,0,2024-10-01
CUS_0x7590,CUS_0x7590_2024_04_01,0,2024-10-01
CUS_0x75e3,CUS_0x75e3_2024_04_01,1,2024-10-01
CUS_0x763a,CUS_0x763a_2024_04_01,0,2024-10-01
CUS_0x7640,CUS_0x7640_2024_04_01,0,2024-10-01
CUS_0x7656,CUS_0x7656_2024_04_01,0,2024-10-01
CUS_0x76d0,CUS_0x76d0_2024_04_01,0,2024-10-01
CUS_0x7720,CUS_0x7720_2024_04_01,0,2024-10-01
CUS_0x778a,CUS_0x778a_2024_04_01,0,2024-10-01
CUS_0x77fa,CUS_0x77fa_2024_04_01,1,2024-10-01
CUS_0x7879,CUS_0x7879_2024_04_01,0,2024-10-01
CUS_0x790d,CUS_0x790d_2024_04_01,0,2024-10-01
CUS_0x791e,CUS_0x791e_2024_04_01,0,2024-10-01
CUS_0x792d,CUS_0x792d_2024_04_01,0,2024-10-01
CUS_0x7972,CUS_0x7972_2024_04_01,1,2024-10-01
CUS_0x7993,CUS_0x7993_2024_04_01,0,2024-10-01
CUS_0x79ad,CUS_0x79ad_2024_04_01,0,2024-10-01
CUS_0x7a6c,CUS_0x7a6c_2024_04_01,1,2024-10-01
CUS_0x7ac9,CUS_0x7ac9_2024_04_01,0,2024-10-01
CUS_0x7ae4,CUS_0x7ae4_2024_04_01,0,2024-10-01
CUS_0x7b3c,CUS_0x7b3c_2024_04_01,0,2024-10-01
CUS_0x7b40,CUS_0x7b40_2024_04_01,1,2024-10-01
CUS_0x7b61,CUS_0x7b61_2024_04_01,0,2024-10-01
CUS_0x7c0f,CUS_0x7c0f_2024_04_01,0,2024-10-01
CUS_0x7c6d,CUS_0x7c6d_2024_04_01,1,2024-10-01
CUS_0x7cbf,CUS_0x7cbf_2024_04_01,0,2024-10-01
CUS_0x7cec,CUS_0x7cec_2024_04_01,0,2024-10-01
CUS_0x7d40,CUS_0x7d40_2024_04_01,0,2024-10-01
CUS_0x7e8d,CUS_0x7e8d_2024_04_01,0,2024-10-01
CUS_0x7f0a,CUS_0x7f0a_2024_04_01,0,2024-10-01
CUS_0x7f47,CUS_0x7f47_2024_04_01,0,2024-10-01
CUS_0x806f,CUS_0x806f_2024_04_01,0,2024-10-01
CUS_0x80bd,CUS_0x80bd_2024_04_01,0,2024-10-01
CUS_0x80d,CUS_0x80d_2024_04_01,0,2024-10-01
CUS_0x80dd,CUS_0x80dd_2024_04_01,0,2024-10-01
CUS_0x8158,CUS_0x8158_2024_04_01,0,2024-10-01
CUS_0x81d3,CUS_0x81d3_2024_04_01,0,2024-10-01
CUS_0x824c,CUS_0x824c_2024_04_01,0,2024-10-01
CUS_0x831,CUS_0x831_2024_04_01,1,2024-10-01
CUS_0x8369,CUS_0x8369_2024_04_01,0,2024-10-01
CUS_0x838a,CUS_0x838a_2024_04_01,0,2024-10-01
CUS_0x83a7,CUS_0x83a7_2024_04_01,0,2024-10-01
CUS_0x85bd,CUS_0x85bd_2024_04_01,1,2024-10-01
CUS_0x85dd,CUS_0x85dd_2024_04_01,0,2024-10-01
CUS_0x8628,CUS_0x8628_2024_04_01,0,2024-10-01
CUS_0x86a8,CUS_0x86a8_2024_04_01,0,2024-10-01
CUS_0x879a,CUS_0x879a_2024_04_01,0,2024-10-01
CUS_0x87b4,CUS_0x87b4_2024_04_01,0,2024-10-01
CUS_0x87e2,CUS_0x87e2_2024_04_01,0,2024-10-01
CUS_0x880e,CUS_0x880e_2024_04_01,0,2024-10-01
CUS_0x8823,CUS_0x8823_2024_04_01,0,2024-10-01
CUS_0x883e,CUS_0x883e_2024_04_01,0,2024-10-01
CUS_0x8858,CUS_0x8858_2024_04_01,1,2024-10-01
CUS_0x885c,CUS_0x885c_2024_04_01,0,2024-10-01
CUS_0x8894,CUS_0x8894_2024_04_01,0,2024-10-01
CUS_0x88c,CUS_0x88c_2024_04_01,0,2024-10-01
CUS_0x8a12,CUS_0x8a12_2024_04_01,0,2024-10-01
CUS_0x8a8e,CUS_0x8a8e_2024_04_01,1,2024-10-01
CUS_0x8af1,CUS_0x8af1_2024_04_01,0,2024-10-01
CUS_0x8b06,CUS_0x8b06_2024_04_01,0,2024-10-01
CUS_0x8bd4,CUS_0x8bd4_2024_04_01,0,2024-10-01
CUS_0x8bdd,CUS_0x8bdd_2024_04_01,0,2024-10-01
CUS_0x8cbe,CUS_0x8cbe_2024_04_01,0,2024-10-01
CUS_0x50e1,CUS_0x50e1_2024_06_01,0,2024-12-01
CUS_0x5146,CUS_0x5146_2024_06_01,0,2024-12-01
CUS_0x5195,CUS_0x5195_2024_06_01,0,2024-12-01
CUS_0x5284,CUS_0x5284_2024_06_01,0,2024-12-01
CUS_0x5324,CUS_0x5324_2024_06_01,0,2024-12-01
CUS_0x5337,CUS_0x5337_2024_06_01,0,2024-12-01
CUS_0x536e,CUS_0x536e_2024_06_01,1,2024-12-01
CUS_0x53f6,CUS_0x53f6_2024_06_01,0,2024-12-01
CUS_0x541c,CUS_0x541c_2024_06_01,0,2024-12-01
CUS_0x5436,CUS_0x5436_2024_06_01,0,2024-12-01
CUS_0x5494,CUS_0x5494_2024_06_01,1,2024-12-01
CUS_0x54c3,CUS_0x54c3_2024_06_01,1,2024-12-01
CUS_0x5501,CUS_0x5501_2024_06_01,1,2024-12-01
CUS_0x558e,CUS_0x558e_2024_06_01,0,2024-12-01
CUS_0x559c,CUS_0x559c_2024_06_01,0,2024-12-01
CUS_0x56a,CUS_0x56a_2024_06_01,0,2024-12-01
CUS_0x56c3,CUS_0x56c3_2024_06_01,1,2024-12-01
CUS_0x5749,CUS_0x5749_2024_06_01,0,2024-12-01
CUS_0x5781,CUS_0x5781_2024_06_01,0,2024-12-01
CUS_0x5786,CUS_0x5786_2024_06_01,1,2024-12-01
CUS_0x58aa,CUS_0x58aa_2024_06_01,0,2024-12-01
CUS_0x59e9,CUS_0x59e9_2024_06_01,1,2024-12-01
CUS_0x5a2,CUS_0x5a2_2024_06_01,1,2024-12-01
CUS_0x5a67,CUS_0x5a67_2024_06_01,0,2024-12-01
CUS_0x5a81,CUS_0x5a81_2024_06_01,1,2024-12-01
CUS_0x5a9f,CUS_0x5a9f_2024_06_01,0,2024-12-01
CUS_0x5b22,CUS_0x5b22_2024_06_01,1,2024-12-01
CUS_0x5b2f,CUS_0x5b2f_2024_06_01,0,2024-12-01
CUS_0x5b48,CUS_0x5b48_2024_06_01,1,2024-12-01
CUS_0x5bac,CUS_0x5bac_2024_06_01,0,2024-12-01
CUS_0x5be5,CUS_0x5be5_2024_06_01,0,2024-12-01
CUS_0x5bec,CUS_0x5bec_2024_06_01,1,2024-12-01
CUS_0x5bf0,CUS_0x5bf0_2024_06_01,0,2024-12-01
CUS_0x5bf2,CUS_0x5bf2_2024_06_01,0,2024-12-01
CUS_0x5c28,CUS_0x5c28_2024_06_01,0,2024-12-01
CUS_0x5c44,CUS_0x5c44_2024_06_01,0,2024-12-01
CUS_0x5c65,CUS_0x5c65_2024_06_01,0,2024-12-01
CUS_0x5c75,CUS_0x5c75_2024_06_01,0,2024-12-01
CUS_0x5c87,CUS_0x5c87_2024_06_01,0,2024-12-01
CUS_0x5d34,CUS_0x5d34_2024_06_01,0,2024-12-01
CUS_0x5d82,CUS_0x5d82_2024_06_01,0,2024-12-01
CUS_0x5dd3,CUS_0x5dd3_2024_06_01,0,2024-12-01
CUS_0x5deb,CUS_0x5deb_2024_06_01,0,2024-12-01
CUS_0x5e16,CUS_0x5e16_2024_06_01,0,2024-12-01
CUS_0x5e9d,CUS_0x5e9d_2024_06_01,1,2024-12-01
CUS_0x5eaf,CUS_0x5eaf_2024_06_01,0,2024-12-01
CUS_0x5f45,CUS_0x5f45_2024_06_01,0,2024-12-01
CUS_0x5f4f,CUS_0x5f4f_2024_06_01,1,2024-12-01
CUS_0x5f67,CUS_0x5f67_2024_06_01,0,2024-12-01
CUS_0x5f6e,CUS_0x5f6e_2024_06_01,0,2024-12-01
CUS_0x5f9a,CUS_0x5f9a_2024_06_01,0,2024-12-01
CUS_0x6144,CUS_0x6144_2024_06_01,1,2024-12-01
CUS_0x615a,CUS_0x615a_2024_06_01,0,2024-12-01
CUS_0x618c,CUS_0x618c_2024_06_01,0,2024-12-01
CUS_0x619d,CUS_0x619d_2024_06_01,1,2024-12-01
CUS_0x61fb,CUS_0x61fb_2024_06_01,0,2024-12-01
CUS_0x6247,CUS_0x6247_2024_06_01,0,2024-12-01
CUS_0x627b,CUS_0x627b_2024_06_01,1,2024-12-01
CUS_0x62a4,CUS_0x62a4_2024_06_01,0,2024-12-01
CUS_0x62da,CUS_0x62da_2024_06_01,0,2024-12-01
CUS_0x62f5,CUS_0x62f5_2024_06_01,0,2024-12-01
CUS_0x631d,CUS_0x631d_2024_06_01,1,2024-12-01
CUS_0x6334,CUS_0x6334_2024_06_01,0,2024-12-01
CUS_0x6341,CUS_0x6341_2024_06_01,0,2024-12-01
CUS_0x6343,CUS_0x6343_2024_06_01,0,2024-12-01
CUS_0x6346,CUS_0x6346_2024_06_01,0,2024-12-01
CUS_0x638,CUS_0x638_2024_06_01,0,2024-12-01
CUS_0x63df,CUS_0x63df_2024_06_01,0,2024-12-01
CUS_0x63f3,CUS_0x63f3_2024_06_01,1,2024-12-01
CUS_0x6407,CUS_0x6407_2024_06_01,1,2024-12-01
CUS_0x641b,CUS_0x641b_2024_06_01,0,2024-12-01
CUS_0x641f,CUS_0x641f_2024_06_01,1,2024-12-01
CUS_0x6529,CUS_0x6529_2024_06_01,0,2024-12-01
CUS_0x6556,CUS_0x6556_2024_06_01,0,2024-12-01
CUS_0x6575,CUS_0x6575_2024_06_01,0,2024-12-01
CUS_0x6678,CUS_0x6678_2024_06_01,0,2024-12-01
CUS_0x672e,CUS_0x672e_2024_06_01,0,2024-12-01
CUS_0x675,CUS_0x675_2024_06_01,0,2024-12-01
CUS_0x676c,CUS_0x676c_2024_06_01,0,2024-12-01
CUS_0x67e1,CUS_0x67e1_2024_06_01,0,2024-12-01
CUS_0x67e7,CUS_0x67e7_2024_06_01,1,2024-12-01
CUS_0x67ff,CUS_0x67ff_2024_06_01,1,2024-12-01
CUS_0x683,CUS_0x683_2024_06_01,0,2024-12-01
CUS_0x6956,CUS_0x6956_2024_06_01,1,2024-12-01
CUS_0x69cd,CUS_0x69cd_2024_06_01,1,2024-12-01
CUS_0x69d5,CUS_0x69d5_2024_06_01,1,2024-12-01
CUS_0x6a52,CUS_0x6a52_2024_06_01,0,2024-12-01
CUS_0x6a56,CUS_0x6a56_2024_06_01,1,2024-12-01
CUS_0x6a7e,CUS_0x6a7e_2024_06_01,0,2024-12-01
CUS_0x6a81,CUS_0x6a81_2024_06_01,0,2024-12-01
CUS_0x6ae2,CUS_0x6ae2_2024_06_01,0,2024-12-01
CUS_0x6aea,CUS_0x6aea_2024_06_01,1,2024-12-01
CUS_0x6ba2,CUS_0x6ba2_2024_06_01,0,2024-12-01
